STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,TERRITORIAL_LEVEL,Territorial level,TERRITORIAL_TYPE,Territorial typology,REF_AREA,Reference area,MEASURE,Measure,AGE,Age,SEX,Sex,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,COUNTRY,Country,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT312,Linz-Wels,POP,Population,_T,Total,_T,Total,PS,Persons,2019,,591781,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT312,Linz-Wels,POP,Population,_T,Total,_T,Total,PS,Persons,2020,,595637,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL2,TL2,_Z,Not applicable,AT31,Upper Austria,POP,Population,_T,Total,_T,Total,PS,Persons,2018,,1473576,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL2,TL2,_Z,Not applicable,AT31,Upper Austria,POP,Population,_T,Total,_T,Total,PS,Persons,2019,,1482095,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL2,TL2,_Z,Not applicable,AT31,Upper Austria,POP,Population,_T,Total,_T,Total,PS,Persons,2020,,1490279,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL2,TL2,_Z,Not applicable,AT31,Upper Austria,POP,Population,_T,Total,_T,Total,PS,Persons,2021,,1495608,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL2,TL2,_Z,Not applicable,AT31,Upper Austria,POP,Population,_T,Total,_T,Total,PS,Persons,2022,,1505140,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT226,Westliche Obersteiermark,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2018,,33,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT226,Westliche Obersteiermark,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2019,,32.76,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT226,Westliche Obersteiermark,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2020,,32.62,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT226,Westliche Obersteiermark,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2021,,32.48,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT226,Westliche Obersteiermark,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2022,,32.38,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT314,Steyr-Kirchdorf,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2018,,70.21,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT314,Steyr-Kirchdorf,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2019,,70.23,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT314,Steyr-Kirchdorf,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2020,,70.39,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT314,Steyr-Kirchdorf,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2021,,70.48,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT314,Steyr-Kirchdorf,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2022,,70.73,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT321,Lungau,POP,Population,_T,Total,_T,Total,PS,Persons,2018,,20344,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT321,Lungau,POP,Population,_T,Total,_T,Total,PS,Persons,2019,,20320,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT321,Lungau,POP,Population,_T,Total,_T,Total,PS,Persons,2020,,20251,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT321,Lungau,POP,Population,_T,Total,_T,Total,PS,Persons,2021,,20118,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT321,Lungau,POP,Population,_T,Total,_T,Total,PS,Persons,2022,,20159,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT111,Mittelburgenland,POP,Population,_T,Total,_T,Total,PS,Persons,2018,,37661,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT111,Mittelburgenland,POP,Population,_T,Total,_T,Total,PS,Persons,2019,,37513,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT111,Mittelburgenland,POP,Population,_T,Total,_T,Total,PS,Persons,2020,,37384,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT111,Mittelburgenland,POP,Population,_T,Total,_T,Total,PS,Persons,2021,,37453,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT111,Mittelburgenland,POP,Population,_T,Total,_T,Total,PS,Persons,2022,,37524,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT315,Traunviertel,POP,Population,_T,Total,_T,Total,PS,Persons,2018,,236572,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT315,Traunviertel,POP,Population,_T,Total,_T,Total,PS,Persons,2019,,237884,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT315,Traunviertel,POP,Population,_T,Total,_T,Total,PS,Persons,2020,,239156,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT315,Traunviertel,POP,Population,_T,Total,_T,Total,PS,Persons,2021,,240095,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT315,Traunviertel,POP,Population,_T,Total,_T,Total,PS,Persons,2022,,241751,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL2,TL2,_Z,Not applicable,AT21,Carinthia,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2018,,59.88,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL2,TL2,_Z,Not applicable,AT21,Carinthia,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2019,,59.88,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL2,TL2,_Z,Not applicable,AT21,Carinthia,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2020,,59.92,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL2,TL2,_Z,Not applicable,AT21,Carinthia,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2021,,60.01,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL2,TL2,_Z,Not applicable,AT21,Carinthia,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2022,,60.27,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT342,Rheintal-Bodenseegebiet,POP,Population,_T,Total,_T,Total,PS,Persons,2018,,300342,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT342,Rheintal-Bodenseegebiet,POP,Population,_T,Total,_T,Total,PS,Persons,2019,,302408,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT342,Rheintal-Bodenseegebiet,POP,Population,_T,Total,_T,Total,PS,Persons,2020,,304777,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT342,Rheintal-Bodenseegebiet,POP,Population,_T,Total,_T,Total,PS,Persons,2021,,306581,,AUT,Austria,A,Normal value,0,Units,0,Zero
